loc_rowid,fpl_hostname,fpl_letter,fpl_name,fpl_orbper,fpl_bmasse,fpl_rade,fpl_eqt
2991,Kepler-542,b,Kepler-542 b,13.14497566,3.09000,1.570,
2992,Kepler-543,b,Kepler-543 b,13.89961966,6.80000,2.500,
2993,Kepler-544,b,Kepler-544 b,21.41616926,5.14000,2.120,
2994,Kepler-545,b,Kepler-545 b,13.24934059,7.70000,2.690,
2995,Kepler-546,b,Kepler-546 b,4.14702026,39.10000,7.000,
2996,Kepler-547,b,Kepler-547 b,6.01038429,15.10000,4.000,
2997,Kepler-548,b,Kepler-548 b,4.45419434,,11.990,
2998,Kepler-549,b,Kepler-549 b,42.94956490,11.00000,2.570,
2999,Kepler-549,c,Kepler-549 c,117.04049800,8.91000,2.930,
3000,Kepler-55,b,Kepler-55 b,27.94814490,473.55000,2.430,
3001,Kepler-55,c,Kepler-55 c,42.15164180,352.78000,2.210,
3002,Kepler-55,d,Kepler-55 d,2.21109900,3.15000,1.590,
3003,Kepler-55,e,Kepler-55 e,4.61753400,3.02000,1.550,
3004,Kepler-55,f,Kepler-55 f,10.19854500,3.15000,1.590,
3005,Kepler-550,b,Kepler-550 b,8.60010411,17.90000,4.420,
3006,Kepler-551,b,Kepler-551 b,12.37646610,7.90000,2.730,
3007,Kepler-552,b,Kepler-552 b,5.26341577,14.80000,3.950,
3008,Kepler-553,b,Kepler-553 b,4.03046804,19.40000,4.630,
3009,Kepler-553,c,Kepler-553 c,328.23995460,,11.200,
3010,Kepler-554,b,Kepler-554 b,1.90220856,17.00000,4.290,
3011,Kepler-555,b,Kepler-555 b,16.21775407,8.40000,2.830,
3012,Kepler-556,b,Kepler-556 b,11.72292176,5.65000,2.240,
3013,Kepler-557,b,Kepler-557 b,3.70598955,7.61000,2.670,
3014,Kepler-558,b,Kepler-558 b,29.00790538,6.21000,2.370,
3015,Kepler-559,b,Kepler-559 b,17.58752333,12.70000,3.610,
3016,Kepler-56,b,Kepler-56 b,10.50160000,22.10000,6.510,
3017,Kepler-56,c,Kepler-56 c,21.40239000,181.00000,9.800,
3018,Kepler-56,d,Kepler-56 d,1002.00000000,1784.00000,12.800,
3019,Kepler-560,b,Kepler-560 b,18.47764449,3.61000,1.720,298
3020,Kepler-561,b,Kepler-561 b,58.36204950,38.70000,6.960,
3021,Kepler-561,c,Kepler-561 c,5.35016198,7.65000,2.680,
3022,Kepler-562,b,Kepler-562 b,18.00931444,23.70000,5.210,
3023,Kepler-563,b,Kepler-563 b,22.18432708,9.75000,3.090,
3024,Kepler-564,b,Kepler-564 b,3.75083228,19.40000,4.630,
3025,Kepler-565,b,Kepler-565 b,4.24374723,12.90000,3.640,
3026,Kepler-566,b,Kepler-566 b,18.42794624,5.27000,2.150,
3027,Kepler-567,b,Kepler-567 b,16.54297375,5.69000,2.250,
3028,Kepler-568,b,Kepler-568 b,11.02347475,5.73000,2.260,
3029,Kepler-569,b,Kepler-569 b,34.18890521,10.10000,3.160,
3030,Kepler-57,b,Kepler-57 b,5.72931960,5994.02000,2.190,
3031,Kepler-57,c,Kepler-57 c,11.60925670,2208.83000,1.550,
3032,Kepler-570,b,Kepler-570 b,4.30166200,6.57000,2.450,
3033,Kepler-571,b,Kepler-571 b,4.79859939,7.46000,2.640,
3034,Kepler-572,b,Kepler-572 b,17.20523483,7.18000,2.580,
3035,Kepler-573,b,Kepler-573 b,22.18329658,8.20000,2.790,
3036,Kepler-574,b,Kepler-574 b,7.65880414,6.30000,2.390,
3037,Kepler-575,b,Kepler-575 b,9.37891944,6.30000,2.390,
3038,Kepler-576,b,Kepler-576 b,29.91136794,10.70000,3.270,
3039,Kepler-577,b,Kepler-577 b,25.69578251,7.04000,2.550,
3040,Kepler-578,b,Kepler-578 b,1.61688370,4.66000,2.000,
3041,Kepler-579,b,Kepler-579 b,9.66857723,4.66000,2.000,
3042,Kepler-58,b,Kepler-58 b,10.21849540,441.77000,2.780,
3043,Kepler-58,c,Kepler-58 c,15.57415680,696.02000,2.860,
3044,Kepler-58,d,Kepler-58 d,40.10137100,8.96000,2.940,
3045,Kepler-580,b,Kepler-580 b,8.22241966,7.13000,2.570,
3046,Kepler-581,b,Kepler-581 b,40.60698210,7.41000,2.630,
3047,Kepler-582,b,Kepler-582 b,18.49235668,13.10000,3.680,
3048,Kepler-583,b,Kepler-583 b,6.51002530,5.82000,2.280,
3049,Kepler-584,b,Kepler-584 b,35.18103040,16.50000,4.210,
3050,Kepler-585,b,Kepler-585 b,2.75235975,8.40000,2.830,
3051,Kepler-586,b,Kepler-586 b,2.10472218,8.20000,2.790,
3052,Kepler-587,b,Kepler-587 b,10.94027841,5.60000,2.230,
3053,Kepler-588,b,Kepler-588 b,4.22162536,7.41000,2.630,
3054,Kepler-589,b,Kepler-589 b,16.54964934,5.77000,2.270,
3055,Kepler-59,b,Kepler-59 b,11.86817070,651.52000,1.100,
3056,Kepler-59,c,Kepler-59 c,17.98012350,435.41000,1.980,
3057,Kepler-590,b,Kepler-590 b,5.85296257,15.20000,4.020,
3058,Kepler-591,b,Kepler-591 b,81.16942990,11.40000,3.390,
3059,Kepler-592,b,Kepler-592 b,2.82019241,6.30000,2.390,
3060,Kepler-593,b,Kepler-593 b,21.21708973,8.60000,2.870,
3061,Kepler-594,b,Kepler-594 b,13.64618192,5.39000,2.180,
3062,Kepler-595,b,Kepler-595 b,25.30292332,13.90000,3.810,
3063,Kepler-596,b,Kepler-596 b,21.30022655,11.80000,3.460,
3064,Kepler-597,b,Kepler-597 b,13.02365861,6.21000,2.370,
3065,Kepler-598,b,Kepler-598 b,3.70175428,2.86000,1.500,
3066,Kepler-599,b,Kepler-599 b,15.65562652,8.45000,2.840,
3067,Kepler-6,b,Kepler-6 b,3.23469960,212.31044,14.617,1460
3068,Kepler-60,b,Kepler-60 b,7.13340000,4.19000,1.710,
3069,Kepler-60,c,Kepler-60 c,8.91870000,3.85000,1.900,
3070,Kepler-60,d,Kepler-60 d,11.89810000,4.16000,1.990,
3071,Kepler-600,b,Kepler-600 b,23.67517607,8.75000,2.900,
3072,Kepler-601,b,Kepler-601 b,5.37886844,4.27000,1.900,
3073,Kepler-602,b,Kepler-602 b,15.28469497,5.02000,2.090,
3074,Kepler-603,b,Kepler-603 b,21.05358596,7.51000,2.650,
3075,Kepler-603,c,Kepler-603 c,127.90757740,34.50000,6.500,
3076,Kepler-603,d,Kepler-603 d,6.21712920,2.30000,1.320,
3077,Kepler-604,b,Kepler-604 b,25.85501786,7.22000,2.590,
3078,Kepler-605,b,Kepler-605 b,3.38353807,2.67000,1.440,
3079,Kepler-605,c,Kepler-605 c,2.35895152,0.56600,0.860,
3080,Kepler-606,b,Kepler-606 b,24.31575992,11.00000,3.310,
3081,Kepler-607,b,Kepler-607 b,0.63816320,0.59000,0.870,
3082,Kepler-608,b,Kepler-608 b,6.41251504,12.90000,3.640,
3083,Kepler-609,b,Kepler-609 b,6.52121067,11.20000,3.350,
3084,Kepler-61,b,Kepler-61 b,59.87756000,5.27000,2.150,273
3085,Kepler-610,b,Kepler-610 b,6.99692655,16.30000,4.190,
3086,Kepler-610,c,Kepler-610 c,151.86392000,10.90000,3.300,
3087,Kepler-611,b,Kepler-611 b,2.43703330,3.36000,1.650,
3088,Kepler-612,b,Kepler-612 b,3.72215641,8.45000,2.840,
3089,Kepler-613,b,Kepler-613 b,15.77979614,5.86000,2.290,
3090,Kepler-614,b,Kepler-614 b,14.03491514,6.30000,2.390,
3091,Kepler-615,b,Kepler-615 b,10.35584657,3.68000,1.740,
3092,Kepler-616,b,Kepler-616 b,9.99761851,6.48000,2.430,
3093,Kepler-616,c,Kepler-616 c,90.41135560,11.50000,3.410,
3094,Kepler-617,b,Kepler-617 b,1.68269615,2.30000,1.320,
3095,Kepler-618,b,Kepler-618 b,3.59576964,7.27000,2.600,
3096,Kepler-619,b,Kepler-619 b,5.40427220,10.10000,3.160,
3097,Kepler-619,c,Kepler-619 c,1.20846503,3.50000,1.690,
3098,Kepler-62,b,Kepler-62 b,5.71493200,9.00000,1.310,750
3099,Kepler-62,c,Kepler-62 c,12.44170000,4.00000,0.540,578
3100,Kepler-62,d,Kepler-62 d,18.16406000,14.00000,1.950,510
3101,Kepler-62,e,Kepler-62 e,122.38740000,36.00000,1.610,270
3102,Kepler-62,f,Kepler-62 f,267.29100000,35.00000,1.410,208
3103,Kepler-620,b,Kepler-620 b,12.91375431,11.00000,3.320,
3104,Kepler-621,b,Kepler-621 b,2.62811375,5.90000,2.300,
3105,Kepler-622,b,Kepler-622 b,14.28226676,5.18000,2.130,
3106,Kepler-623,b,Kepler-623 b,9.07097734,9.32000,3.010,
3107,Kepler-624,b,Kepler-624 b,14.58649607,5.95000,2.310,
3108,Kepler-625,b,Kepler-625 b,7.75192492,4.62000,1.990,
3109,Kepler-625,c,Kepler-625 c,4.16536510,1.16000,1.050,
3110,Kepler-626,b,Kepler-626 b,14.48585199,5.86000,2.290,
3111,Kepler-627,b,Kepler-627 b,40.69944430,13.40000,3.730,
3112,Kepler-628,b,Kepler-628 b,15.45805670,53.20000,8.400,
3113,Kepler-629,b,Kepler-629 b,7.23858540,2.48000,1.380,
3114,Kepler-63,b,Kepler-63 b,9.43415050,120.00000,6.110,
3115,Kepler-630,b,Kepler-630 b,161.47439370,10.20000,3.180,
3116,Kepler-631,b,Kepler-631 b,17.97979059,8.75000,2.900,
3117,Kepler-632,b,Kepler-632 b,30.99660733,5.52000,2.210,
3118,Kepler-633,b,Kepler-633 b,8.50340718,3.29000,1.630,
3119,Kepler-634,b,Kepler-634 b,5.16950177,4.23000,1.890,
3120,Kepler-635,b,Kepler-635 b,23.44971004,7.46000,2.640,
3121,Kepler-636,b,Kepler-636 b,16.08066115,18.10000,4.450,
3122,Kepler-637,b,Kepler-637 b,23.20584623,20.20000,4.750,
3123,Kepler-638,b,Kepler-638 b,6.07972888,4.01000,1.830,
3124,Kepler-639,b,Kepler-639 b,10.21420496,6.26000,2.380,
3125,Kepler-640,b,Kepler-640 b,22.24813967,7.08000,2.560,
3126,Kepler-641,b,Kepler-641 b,9.48961571,4.08000,1.850,
3127,Kepler-642,b,Kepler-642 b,4.41745855,8.75000,2.900,
3128,Kepler-643,b,Kepler-643 b,16.33889626,321.00830,10.160,
3129,Kepler-644,b,Kepler-644 b,3.17391710,10.10000,3.150,
3130,Kepler-645,b,Kepler-645 b,3.27582262,5.06000,2.100,
3131,Kepler-646,b,Kepler-646 b,15.87364565,4.62000,1.990,
3132,Kepler-647,b,Kepler-647 b,16.22546490,1.71000,1.170,
3133,Kepler-648,b,Kepler-648 b,17.42117490,10.50000,3.220,
3134,Kepler-649,b,Kepler-649 b,29.90722674,5.73000,2.260,
3135,Kepler-65,b,Kepler-65 b,2.15491000,2.60000,1.420,
3136,Kepler-65,c,Kepler-65 c,5.85994400,26.60000,2.580,
3137,Kepler-65,d,Kepler-65 d,8.13123000,2.92000,1.520,
3138,Kepler-650,b,Kepler-650 b,3.03214559,9.06000,2.960,
3139,Kepler-651,b,Kepler-651 b,21.38521506,6.21000,2.370,
3140,Kepler-652,b,Kepler-652 b,4.18200253,6.76000,2.490,
3141,Kepler-653,b,Kepler-653 b,14.70748976,4.46000,1.950,
3142,Kepler-653,c,Kepler-653 c,0.90037648,0.39900,0.780,
3143,Kepler-654,b,Kepler-654 b,13.72465129,4.94000,2.070,
3144,Kepler-655,b,Kepler-655 b,46.40633580,7.80000,2.710,
3145,Kepler-656,b,Kepler-656 b,1.26025909,9.91000,3.120,
3146,Kepler-657,b,Kepler-657 b,24.54350418,12.20000,3.520,
3147,Kepler-658,b,Kepler-658 b,1.28707676,3.29000,1.630,
3148,Kepler-659,b,Kepler-659 b,17.67179600,6.80000,2.500,
3149,Kepler-66,b,Kepler-66 b,17.81581500,8.25000,2.800,
3150,Kepler-660,b,Kepler-660 b,9.27358194,7.13000,2.570,
3151,Kepler-661,b,Kepler-661 b,6.02930132,9.64000,3.070,
3152,Kepler-662,b,Kepler-662 b,21.67697486,5.39000,2.180,
3153,Kepler-663,b,Kepler-663 b,4.99678284,7.27000,2.600,
3154,Kepler-664,b,Kepler-664 b,2.52559332,7.56000,2.660,
3155,Kepler-665,b,Kepler-665 b,16.01310205,7.27000,2.600,
3156,Kepler-666,b,Kepler-666 b,4.49876092,6.35000,2.400,
3157,Kepler-667,b,Kepler-667 b,41.43962808,20.10000,4.730,
3158,Kepler-668,b,Kepler-668 b,8.35390639,7.75000,2.700,
3159,Kepler-669,b,Kepler-669 b,4.12554687,20.80000,4.830,
3160,Kepler-67,b,Kepler-67 b,15.72590000,8.96000,2.940,
3161,Kepler-670,b,Kepler-670 b,2.81650485,,13.180,
3162,Kepler-671,b,Kepler-671 b,4.28095859,7.70000,2.690,
3163,Kepler-672,b,Kepler-672 b,38.37746230,6.80000,2.500,
3164,Kepler-673,b,Kepler-673 b,3.72873109,34.80000,6.540,
3165,Kepler-674,b,Kepler-674 b,2.24338185,3.50000,1.690,
3166,Kepler-675,b,Kepler-675 b,2.33743801,6.53000,2.440,
3167,Kepler-676,b,Kepler-676 b,11.59822172,9.48000,3.040,
3168,Kepler-677,b,Kepler-677 b,6.57531678,25.00000,5.380,
3169,Kepler-678,b,Kepler-678 b,7.27503724,23.10000,5.140,
3170,Kepler-679,b,Kepler-679 b,12.39358604,9.32000,3.010,
3171,Kepler-68,b,Kepler-68 b,5.39876000,6.35660,2.354,1280
3172,Kepler-68,c,Kepler-68 c,9.60504000,7.20000,1.000,
3173,Kepler-68,d,Kepler-68 d,625.00000000,267.00000,13.900,
3174,Kepler-680,b,Kepler-680 b,3.68992629,6.44000,2.420,
3175,Kepler-681,b,Kepler-681 b,26.39435646,9.69000,3.080,
3176,Kepler-682,b,Kepler-682 b,12.61190667,42.60000,7.370,
3177,Kepler-683,b,Kepler-683 b,2.53918318,4.54000,1.970,
3178,Kepler-684,b,Kepler-684 b,6.77030201,11.20000,3.360,
3179,Kepler-685,b,Kepler-685 b,1.62552220,78.80000,10.580,
3180,Kepler-686,b,Kepler-686 b,1.59474546,,12.150,
3181,Kepler-687,b,Kepler-687 b,20.50586978,12.20000,3.520,
3182,Kepler-688,b,Kepler-688 b,3.89593684,68.70000,9.760,
3183,Kepler-689,b,Kepler-689 b,22.36656079,8.70000,2.890,
3184,Kepler-69,b,Kepler-69 b,13.72234100,5.65000,2.240,779
3185,Kepler-69,c,Kepler-69 c,242.46130000,3.57000,1.710,299
3186,Kepler-690,b,Kepler-690 b,7.74809437,29.60000,5.950,
3187,Kepler-691,b,Kepler-691 b,8.11437900,5.02000,2.090,
3188,Kepler-692,b,Kepler-692 b,21.81293494,9.85000,3.110,
3189,Kepler-693,b,Kepler-693 b,15.37563332,73.80000,10.180,
3190,Kepler-694,b,Kepler-694 b,6.36584161,8.25000,2.800,
3191,Kepler-695,b,Kepler-695 b,3.04033042,62.30000,9.210,
3192,Kepler-696,b,Kepler-696 b,4.19042557,31.30000,6.140,
3193,Kepler-697,b,Kepler-697 b,3.70987065,16.00000,4.130,
3194,Kepler-698,b,Kepler-698 b,16.32976218,13.10000,3.680,
3195,Kepler-699,b,Kepler-699 b,27.80756293,,14.110,
3196,Kepler-7,b,Kepler-7 b,4.88548920,140.16303,18.181,1630
3197,Kepler-700,b,Kepler-700 b,80.87206390,30.00000,5.990,
3198,Kepler-701,b,Kepler-701 b,10.35533177,8.45000,2.840,
3199,Kepler-702,b,Kepler-702 b,10.52629406,61.80000,9.170,
3200,Kepler-703,b,Kepler-703 b,4.58352176,51.10000,8.200,
3201,Kepler-704,b,Kepler-704 b,3.76182115,7.32000,2.610,
3202,Kepler-705,b,Kepler-705 b,56.05605380,5.10000,2.110,265
3203,Kepler-706,b,Kepler-706 b,41.40831347,,13.170,
3204,Kepler-707,b,Kepler-707 b,2.23749275,2.33000,1.330,
3205,Kepler-708,b,Kepler-708 b,3.16789194,8.91000,2.930,
3206,Kepler-709,b,Kepler-709 b,16.08524954,8.85000,2.920,
3207,Kepler-710,b,Kepler-710 b,4.34728553,4.19000,1.880,
3208,Kepler-711,b,Kepler-711 b,23.58914398,11.50000,3.410,
3209,Kepler-712,b,Kepler-712 b,21.02247699,11.50000,3.410,
3210,Kepler-712,c,Kepler-712 c,226.89047000,21.00000,4.850,
3211,Kepler-713,b,Kepler-713 b,7.41114100,6.71000,2.480,
3212,Kepler-714,b,Kepler-714 b,8.09888799,67.60000,9.670,
3213,Kepler-715,b,Kepler-715 b,10.00652995,13.50000,3.750,
3214,Kepler-716,b,Kepler-716 b,10.37168453,8.75000,2.900,
3215,Kepler-717,b,Kepler-717 b,4.40840023,6.44000,2.420,
3216,Kepler-718,b,Kepler-718 b,2.05234990,41600.00000,16.560,
3217,Kepler-719,b,Kepler-719 b,5.00731778,54.50000,8.520,
3218,Kepler-720,b,Kepler-720 b,4.70832654,53.40000,8.410,
3219,Kepler-721,b,Kepler-721 b,5.39202539,7.46000,2.640,
3220,Kepler-722,b,Kepler-722 b,4.09357325,7.41000,2.630,
3221,Kepler-722,c,Kepler-722 c,105.14474900,8.35000,2.820,
3222,Kepler-723,b,Kepler-723 b,4.08227507,,12.190,
3223,Kepler-724,b,Kepler-724 b,3.31494634,10.80000,3.290,
3224,Kepler-725,b,Kepler-725 b,39.64317811,79.40000,10.630,
3225,Kepler-726,b,Kepler-726 b,21.80451088,10.70000,3.260,
3226,Kepler-727,b,Kepler-727 b,5.15448442,6.94000,2.530,
3227,Kepler-728,b,Kepler-728 b,5.74347727,11.10000,3.340,
3228,Kepler-729,b,Kepler-729 b,3.16635371,12.50000,3.580,
3229,Kepler-730,b,Kepler-730 b,6.49168281,,12.330,1219
3230,Kepler-730,c,Kepler-730 c,2.85188338,3.09000,1.569,1607
3231,Kepler-731,b,Kepler-731 b,3.85560355,,13.880,
3232,Kepler-732,b,Kepler-732 b,9.46781405,5.39000,2.180,
3233,Kepler-732,c,Kepler-732 c,0.89304124,2.15000,1.270,
3234,Kepler-733,b,Kepler-733 b,20.83424726,8.35000,2.820,
3235,Kepler-734,b,Kepler-734 b,6.10485286,12.40000,3.560,
3236,Kepler-735,b,Kepler-735 b,11.51516988,9.01000,2.950,
3237,Kepler-736,b,Kepler-736 b,3.60147201,8.91000,2.930,
3238,Kepler-737,b,Kepler-737 b,28.59915399,4.50000,1.960,
3239,Kepler-738,b,Kepler-738 b,24.58721573,6.80000,2.500,
3240,Kepler-739,b,Kepler-739 b,12.53248465,11.00000,3.320,
3241,Kepler-74,b,Kepler-74 b,7.34071100,200.22000,10.760,1078
3242,Kepler-740,b,Kepler-740 b,3.58410122,18.90000,4.570,
3243,Kepler-741,b,Kepler-741 b,7.03902374,9.11000,2.970,
3244,Kepler-742,b,Kepler-742 b,8.36086824,10.60000,3.240,
3245,Kepler-743,b,Kepler-743 b,3.17926292,1.92000,1.210,
3246,Kepler-744,b,Kepler-744 b,12.06222443,3.26000,1.620,
3247,Kepler-745,b,Kepler-745 b,9.93143556,5.31000,2.160,
3248,Kepler-746,b,Kepler-746 b,3.48159251,1.41000,1.110,
3249,Kepler-747,b,Kepler-747 b,35.61760587,24.10000,5.270,
3250,Kepler-748,b,Kepler-748 b,7.40742793,6.90000,2.520,
3251,Kepler-749,b,Kepler-749 b,17.31716585,9.80000,3.100,
3252,Kepler-75,b,Kepler-75 b,8.88491160,3209.90000,11.770,767
3253,Kepler-750,b,Kepler-750 b,9.42887179,9.64000,3.070,
3254,Kepler-750,c,Kepler-750 c,4.08899022,3.26000,1.620,
3255,Kepler-751,b,Kepler-751 b,17.44490636,6.62000,2.460,
3256,Kepler-752,b,Kepler-752 b,18.82747265,8.30000,2.810,
3257,Kepler-753,b,Kepler-753 b,5.74772501,4.31000,1.910,
3258,Kepler-754,b,Kepler-754 b,14.55962370,4.70000,2.010,
3259,Kepler-755,b,Kepler-755 b,1.26909037,3.75000,1.760,
3260,Kepler-755,c,Kepler-755 c,2.85313364,2.13000,1.260,
3261,Kepler-756,b,Kepler-756 b,1.22486632,1.46000,1.120,
3262,Kepler-757,b,Kepler-757 b,1.02267882,2.42000,1.360,
3263,Kepler-758,b,Kepler-758 b,12.10971040,6.71000,2.480,
3264,Kepler-758,c,Kepler-758 c,4.75793986,3.50000,1.690,
3265,Kepler-758,d,Kepler-758 d,20.49661970,5.14000,2.120,
3266,Kepler-758,e,Kepler-758 e,8.19347190,2.96000,1.530,
3267,Kepler-759,b,Kepler-759 b,41.80598500,5.77000,2.270,
3268,Kepler-76,b,Kepler-76 b,1.54492980,638.83830,15.244,2140
3269,Kepler-760,b,Kepler-760 b,8.70419416,9.59000,3.060,
3270,Kepler-760,c,Kepler-760 c,2.46697439,2.79000,1.480,
3271,Kepler-761,b,Kepler-761 b,10.12804789,4.78000,2.030,
3272,Kepler-762,b,Kepler-762 b,3.77055210,,12.680,
3273,Kepler-763,b,Kepler-763 b,1.19655156,1.98000,1.220,
3274,Kepler-764,b,Kepler-764 b,7.33683936,3.33000,1.640,
3275,Kepler-765,b,Kepler-765 b,27.66552260,6.48000,2.430,
3276,Kepler-766,b,Kepler-766 b,6.10027804,11.40000,3.390,
3277,Kepler-767,b,Kepler-767 b,161.52801010,35.70000,6.640,
3278,Kepler-768,b,Kepler-768 b,11.39100250,3.86000,1.790,
3279,Kepler-769,b,Kepler-769 b,7.42608998,8.85000,2.920,
3280,Kepler-769,c,Kepler-769 c,15.98701740,3.86000,1.790,
3281,Kepler-77,b,Kepler-77 b,3.57878087,136.66100,10.761,1440
3282,Kepler-770,b,Kepler-770 b,18.92540274,5.90000,2.300,
3283,Kepler-770,c,Kepler-770 c,1.47532231,1.87000,1.200,
3284,Kepler-770,d,Kepler-770 d,4.15244722,2.54000,1.400,
3285,Kepler-771,b,Kepler-771 b,8.73485836,3.97000,1.820,
3286,Kepler-772,b,Kepler-772 b,12.99207337,3.97000,1.820,
3287,Kepler-773,b,Kepler-773 b,3.74910006,2.63000,1.430,
3288,Kepler-774,b,Kepler-774 b,11.08957230,10.20000,3.170,
3289,Kepler-775,b,Kepler-775 b,0.97486893,1.81000,1.190,
3290,Kepler-776,b,Kepler-776 b,4.89718784,2.18000,1.280,
3291,Kepler-777,b,Kepler-777 b,5.72812599,2.76000,1.470,
3292,Kepler-778,b,Kepler-778 b,3.75574426,3.46000,1.680,
3293,Kepler-779,b,Kepler-779 b,7.09714223,0.72100,0.920,
3294,Kepler-78,b,Kepler-78 b,0.35500744,3.17830,1.121,2250
3295,Kepler-780,b,Kepler-780 b,0.67737516,0.64000,0.890,
3296,Kepler-781,b,Kepler-781 b,13.21407320,8.70000,2.890,
3297,Kepler-782,b,Kepler-782 b,158.68533080,10.40000,3.210,
3298,Kepler-783,b,Kepler-783 b,4.29264638,0.39900,0.780,
3299,Kepler-784,b,Kepler-784 b,31.59226460,3.12000,1.580,
3300,Kepler-785,b,Kepler-785 b,1.97376093,,13.020,
3301,Kepler-786,b,Kepler-786 b,53.52934870,6.48000,2.430,
3302,Kepler-787,b,Kepler-787 b,0.92831050,2.18000,1.280,
3303,Kepler-788,b,Kepler-788 b,8.39846269,7.04000,2.550,
3304,Kepler-789,b,Kepler-789 b,8.63847725,5.14000,2.120,
3305,Kepler-79,b,Kepler-79 b,13.48450000,10.90000,3.470,
3306,Kepler-79,c,Kepler-79 c,27.40290000,5.90000,3.720,
3307,Kepler-79,d,Kepler-79 d,52.09020000,6.00000,7.160,
3308,Kepler-79,e,Kepler-79 e,81.06590000,4.10000,3.490,
3309,Kepler-790,b,Kepler-790 b,13.73469807,5.39000,2.180,
3310,Kepler-791,b,Kepler-791 b,14.55397590,9.53000,3.050,
3311,Kepler-792,b,Kepler-792 b,11.30119217,4.50000,1.960,
3312,Kepler-793,b,Kepler-793 b,4.24153639,2.45000,1.370,
3313,Kepler-794,b,Kepler-794 b,11.13125132,5.10000,2.110,
3314,Kepler-795,b,Kepler-795 b,29.61934210,3.46000,1.680,
3315,Kepler-796,b,Kepler-796 b,6.40087618,2.24000,1.300,
3316,Kepler-797,b,Kepler-797 b,27.07237711,5.35000,2.170,
3317,Kepler-798,b,Kepler-798 b,13.71933369,6.30000,2.390,
3318,Kepler-799,b,Kepler-799 b,133.46052350,37.90000,6.880,
3319,Kepler-8,b,Kepler-8 b,3.52249910,187.51970,15.872,1680
3320,Kepler-80,b,Kepler-80 b,7.05246000,6.93000,2.670,546
3321,Kepler-80,c,Kepler-80 c,9.52355000,6.74000,2.740,494
3322,Kepler-80,d,Kepler-80 d,3.07222000,6.75000,1.530,720
3323,Kepler-80,e,Kepler-80 e,4.64489000,4.13000,1.600,628
3324,Kepler-80,f,Kepler-80 f,0.98678730,1.92000,1.210,
3325,Kepler-80,g,Kepler-80 g,14.64558000,1.51000,1.130,418
3326,Kepler-800,b,Kepler-800 b,14.13176026,8.50000,2.850,
3327,Kepler-801,b,Kepler-801 b,11.41928253,4.66000,2.000,
3328,Kepler-802,b,Kepler-802 b,40.05874730,12.30000,3.540,
3329,Kepler-803,b,Kepler-803 b,50.28638192,13.80000,3.790,
3330,Kepler-804,b,Kepler-804 b,14.37457351,4.42000,1.940,
3331,Kepler-804,c,Kepler-804 c,9.65185017,1.55000,1.140,
3332,Kepler-805,b,Kepler-805 b,30.86389310,8.70000,2.890,
3333,Kepler-806,b,Kepler-806 b,8.09219642,1.55000,1.140,
3334,Kepler-807,b,Kepler-807 b,117.93108781,76.80000,10.420,
3335,Kepler-808,b,Kepler-808 b,0.63133235,2.73000,1.460,
3336,Kepler-809,b,Kepler-809 b,55.63934000,9.32000,3.010,
3337,Kepler-81,b,Kepler-81 b,5.95500000,17.20000,2.420,541
3338,Kepler-81,c,Kepler-81 c,12.04000000,4.30000,2.370,428
3339,Kepler-81,d,Kepler-81 d,20.83784600,1.92000,1.210,
3340,Kepler-810,b,Kepler-810 b,4.59725385,4.38000,1.930,
3341,Kepler-811,b,Kepler-811 b,23.58447697,7.75000,2.700,
3342,Kepler-812,b,Kepler-812 b,10.11716531,12.30000,3.550,
3343,Kepler-813,b,Kepler-813 b,19.12947337,5.22000,2.140,
3344,Kepler-814,b,Kepler-814 b,6.14698510,5.14000,2.120,
3345,Kepler-815,b,Kepler-815 b,8.57503552,15.80000,4.110,
3346,Kepler-816,b,Kepler-816 b,10.50682565,74.50000,10.240,
3347,Kepler-817,b,Kepler-817 b,3.99010623,60.20000,9.030,
3348,Kepler-818,b,Kepler-818 b,10.03538581,22.90000,5.110,
3349,Kepler-819,b,Kepler-819 b,33.19956480,8.05000,2.760,
3350,Kepler-82,b,Kepler-82 b,26.44400000,51.00000,4.000,
3351,Kepler-82,c,Kepler-82 c,51.53800000,18.40000,5.350,
3352,Kepler-82,d,Kepler-82 d,2.38296100,3.78000,1.770,
3353,Kepler-82,e,Kepler-82 e,5.90220600,6.66000,2.470,
3354,Kepler-820,b,Kepler-820 b,127.83380980,30.80000,6.090,
3355,Kepler-821,b,Kepler-821 b,1.92279873,2.27000,1.310,
3356,Kepler-822,b,Kepler-822 b,3.22296927,3.78000,1.770,
3357,Kepler-823,b,Kepler-823 b,4.16809082,3.09000,1.570,
3358,Kepler-824,b,Kepler-824 b,4.51436633,4.16000,1.870,
3359,Kepler-825,b,Kepler-825 b,3.77360059,2.96000,1.530,
3360,Kepler-825,c,Kepler-825 c,8.18182460,4.04000,1.840,
3361,Kepler-826,b,Kepler-826 b,4.48758907,2.10000,1.250,
3362,Kepler-827,b,Kepler-827 b,51.92927591,27.00000,5.630,
3363,Kepler-828,b,Kepler-828 b,0.56785714,2.89000,1.510,
3364,Kepler-829,b,Kepler-829 b,6.88337562,5.10000,2.110,
3365,Kepler-83,b,Kepler-83 b,9.77000000,42.10000,2.830,460
3366,Kepler-83,c,Kepler-83 c,20.09000000,11.40000,2.360,362
